info,nombre,categ,tipo,emisor,admin,ambito,tema,lon,lat,region,cut_reg,provincia,cut_pro,comuna,cut_com
Cuarteles de Carabineros,TENENCIA LAGUNA DEL MAULE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.55888021971215,-36.00892190960287,Maule,07,Talca,071,San Clemente,07109
Cuarteles de Carabineros,SUBCOM. LONGAVÍ,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.68370951667681,-35.96738657461343,Maule,07,Linares,074,Longaví,07403
Cuarteles de Carabineros,TENENCIA MAULE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.69187567341334,-35.52423621794702,Maule,07,Talca,071,Maule,07105
Cuarteles de Carabineros,TENENCIA NUEVO AMANECER,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.59319199946371,-35.86571899973609,Maule,07,Linares,074,Linares,07401
Cuarteles de Carabineros,TENENCIA ORIENTE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.58557599961179,-35.851560999981984,Maule,07,Linares,074,Linares,07401
Cuarteles de Carabineros,TENENCIA PELARCO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.44623684205641,-35.38332434876408,Maule,07,Talca,071,Pelarco,07106
Cuarteles de Carabineros,TENENCIA PENCAHUE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.79787024492433,-35.398284450189166,Maule,07,Talca,071,Pencahue,07107
Cuarteles de Carabineros,TENENCIA POTRERO GRANDE (F),Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.07531300037063,-35.20378200008757,Maule,07,Curicó,073,Curicó,07301
Cuarteles de Carabineros,TENENCIA RAUCO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.31663939906456,-34.92516962526665,Maule,07,Curicó,073,Rauco,07305
Cuarteles de Carabineros,TENENCIA REINA LUISA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.83246600007304,-36.150453000332284,Maule,07,Linares,074,Parral,07404
Cuarteles de Carabineros,TENENCIA RETIRO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.7642312948541,-36.0561455311157,Maule,07,Linares,074,Retiro,07405
Cuarteles de Carabineros,TENENCIA RIO CLARO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.25777400360003,-35.281692909026546,Maule,07,Talca,071,Río Claro,07108
Cuarteles de Carabineros,TENENCIA ROMERAL,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.1289970001403,-34.96106199955391,Maule,07,Curicó,073,Romeral,07306
Cuarteles de Carabineros,TENENCIA SAGRADA FAMILIA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.37872605050379,-34.99935581136461,Maule,07,Curicó,073,Sagrada Familia,07307
Cuarteles de Carabineros,TENENCIA TALCA ORIENTE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.64612300024093,-35.43215099975696,Maule,07,Talca,071,Talca,07101
Cuarteles de Carabineros,ZONA DE CARABS. MAULE,Base,ZONA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.6668220003144,-35.42126299972437,Maule,07,Talca,071,Talca,07101
Cuarteles de Carabineros,TENENCIA COLBUN,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.40626205014954,-35.69652613874978,Maule,07,Linares,074,Colbún,07402
Cuarteles de Carabineros,TENENCIA CARRETERA TALCA,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.53469984259522,-35.31580392408748,Maule,07,Talca,071,San Rafael,07110
Cuarteles de Carabineros,RETEN QUERI,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.4306925255108,-35.58997822444016,Maule,07,Talca,071,San Clemente,07109
Cuarteles de Carabineros,TENENCIA CUREPTO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.02028218090787,-35.09130957186706,Maule,07,Talca,071,Curepto,07103
Cuarteles de Carabineros,RETEN QUELLA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.09094737191143,-36.0572650906978,Maule,07,Cauquenes,072,Cauquenes,07201
Cuarteles de Carabineros,RETEN PUTAGAN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.66582844949988,-35.76600192823214,Maule,07,Linares,074,Villa Alegre,07407
Cuarteles de Carabineros,RETEN ENTRE RIOS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.26041792601588,-35.07771541962268,Maule,07,Curicó,073,Molina,07304
Cuarteles de Carabineros,RETEN EMPEDRADO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.28109206341401,-35.5908518323255,Maule,07,Talca,071,Empedrado,07104
Cuarteles de Carabineros,RETEN EMBALSE ANCOA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.29023100026448,-35.9071919995849,Maule,07,Linares,074,Linares,07401
Cuarteles de Carabineros,RETEN EL SAUCE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.55242415395041,-35.479070310692826,Maule,07,Talca,071,Talca,07101
Cuarteles de Carabineros,RETEN EL RADAL (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.04927146107852,-35.4179537977484,Maule,07,Curicó,073,Molina,07304
Cuarteles de Carabineros,RETEN EL PORVENIR,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.2872119647737,-35.16163400015357,Maule,07,Talca,071,Río Claro,07108
Cuarteles de Carabineros,RETEN EL MELADO (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.05426799956086,-35.85679100010891,Maule,07,Linares,074,Linares,07401
Cuarteles de Carabineros,RETEN DIGUA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.54641812326226,-36.2357899879686,Maule,07,Linares,074,Parral,07404
Cuarteles de Carabineros,RETEN ESTACIÓN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.31086099980973,-35.98400499963224,Maule,07,Cauquenes,072,Cauquenes,07201
Cuarteles de Carabineros,RETEN CURANIPE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.63383866936519,-35.84457347362834,Maule,07,Cauquenes,072,Pelluhue,07203
Cuarteles de Carabineros,RETEN CORINTO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.86937800357956,-35.44309377303425,Maule,07,Talca,071,Pencahue,07107
Cuarteles de Carabineros,RETEN COPIHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.79863100046656,-36.08967099983136,Maule,07,Linares,074,Retiro,07405
Cuarteles de Carabineros,RETEN CONVENTO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.56575627186652,-36.05496554279834,Maule,07,Linares,074,Longaví,07403
Cuarteles de Carabineros,RETEN COMALLE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.2643548133511,-34.86014944759675,Maule,07,Curicó,073,Teno,07308
Cuarteles de Carabineros,RETEN COLIN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.74661795217028,-35.47122134957695,Maule,07,Talca,071,Maule,07105
Cuarteles de Carabineros,RETEN CATILLO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.6520898716126,-36.2880820210831,Maule,07,Linares,074,Parral,07404
Cuarteles de Carabineros,RETEN CAMARICO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.42383769848969,-35.220293435229145,Maule,07,Talca,071,Río Claro,07108
Cuarteles de Carabineros,RETEN BULLILEO (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.41603887204668,-36.287556827659365,Maule,07,Linares,074,Parral,07404
Cuarteles de Carabineros,RETEN CORONEL DE MAULE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.45588306345678,-36.05230866372779,Maule,07,Cauquenes,072,Cauquenes,07201
Cuarteles de Carabineros,RETEN ESTACION VILLA ALEGRE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.67704974939063,-35.694374843262096,Maule,07,Linares,074,Villa Alegre,07407
Cuarteles de Carabineros,RETEN GUALLECO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.98222766510067,-35.24708380491216,Maule,07,Talca,071,Curepto,07103
Cuarteles de Carabineros,RETEN HUAQUEN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.69034526314464,-35.11762706792414,Maule,07,Talca,071,Curepto,07103
Cuarteles de Carabineros,RETEN POCILLAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.22893269255076,-36.16128086846049,Maule,07,Cauquenes,072,Cauquenes,07201
Cuarteles de Carabineros,RETEN PELLUHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.57325262948787,-35.81193263958362,Maule,07,Cauquenes,072,Pelluhue,07203
Cuarteles de Carabineros,RETEN PASO NEVADO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.19353698346866,-35.72052747813805,Maule,07,Talca,071,San Clemente,07109
Cuarteles de Carabineros,RETEN PALMILLA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.73785099971994,-35.80949799977776,Maule,07,Linares,074,Linares,07401
Cuarteles de Carabineros,RETEN NIRIVILO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.09448000449173,-35.54333954506504,Maule,07,Linares,074,San Javier,07406
Cuarteles de Carabineros,RETEN MORZA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.02011387747534,-34.82252979376285,Maule,07,Curicó,073,Teno,07308
Cuarteles de Carabineros,RETEN MELOZAL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.79978205352631,-35.73535023057188,Maule,07,Linares,074,San Javier,07406
Cuarteles de Carabineros,RETEN MARIPOSA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.42145299975479,-35.52993099966641,Maule,07,Talca,071,San Clemente,07109
Cuarteles de Carabineros,RETEN LOS QUENES (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.81150000045373,-34.999916000142456,Maule,07,Curicó,073,Romeral,07306
Cuarteles de Carabineros,RETEN LOS NICHES,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.14807500000248,-35.07755399966215,Maule,07,Curicó,073,Curicó,07301
Cuarteles de Carabineros,RETEN LONTUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.27632599981546,-35.054363999770125,Maule,07,Curicó,073,Molina,07304
Cuarteles de Carabineros,RETEN LLICO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.07755163794366,-34.765218419987036,Maule,07,Curicó,073,Vichuquén,07309
Cuarteles de Carabineros,RETEN LAS LOMAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.22294436852155,-35.483762686859,Maule,07,Talca,071,San Clemente,07109
Cuarteles de Carabineros,RETEN LA PUERTA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.04158099978977,-34.91182400044354,Maule,07,Curicó,073,Teno,07308
Cuarteles de Carabineros,RETEN LA MINA (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.79437569463356,-35.82475099866679,Maule,07,Talca,071,San Clemente,07109
Cuarteles de Carabineros,RETEN LA HUERTA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.65737289727491,-35.09033798868083,Maule,07,Curicó,073,Hualañé,07302
Cuarteles de Carabineros,RETEN ITAHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.36348999971375,-35.138532999966415,Maule,07,Curicó,073,Molina,07304
Cuarteles de Carabineros,RETEN ILOCA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.17887674203931,-34.936652110623825,Maule,07,Curicó,073,Licantén,07303
Cuarteles de Carabineros,RETEN HUERTA DE MAULE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.94461902118441,-35.66165297600901,Maule,07,Linares,074,San Javier,07406
Cuarteles de Carabineros,RETEN PUTU,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.28443272732046,-35.213499057387445,Maule,07,Talca,071,Constitución,07102
Cuarteles de Carabineros,1RA. COM. LINARES,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.59890199977103,-35.84933000025628,Maule,07,Linares,074,Linares,07401
Cuarteles de Carabineros,SUBCOM. MENORES CHILLAN,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.09345000023688,-36.6263600003884,Ñuble,16,Diguillín,161,Chillán,16101
Cuarteles de Carabineros,RETEN CACHAPOAL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.76692523558259,-36.45563838191823,Ñuble,16,Punilla,163,San Carlos,16301
Cuarteles de Carabineros,RETEN SAN MIGUEL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.96734903217536,-36.813939270367406,Ñuble,16,Diguillín,161,San Ignacio,16108
Cuarteles de Carabineros,RETEN CAMPANARIO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.18835234655984,-37.13433084819718,Ñuble,16,Diguillín,161,Yungay,16109
Cuarteles de Carabineros,RETEN CATO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.77969300024509,-36.54363600030158,Ñuble,16,Punilla,163,Coihueco,16302
Cuarteles de Carabineros,SUBCOM. SAN FABIAN (F),Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.54845562947926,-36.559835646014506,Ñuble,16,Punilla,163,San Fabián,16304
Cuarteles de Carabineros,RETEN COBQUECURA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.79450713318664,-36.13069857868707,Ñuble,16,Itata,162,Cobquecura,16202
Cuarteles de Carabineros,RETEN EL ROBLE (TF),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.2589062559606,-36.74383475901538,Ñuble,16,Punilla,163,San Fabián,16304
Cuarteles de Carabineros,RETEN GUARILIHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.69975893653549,-36.569459955029984,Ñuble,16,Itata,162,Coelemu,16203
Cuarteles de Carabineros,SUBCOM. HUAMBALI,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.09838100042406,-36.62398899987853,Ñuble,16,Diguillín,161,Chillán,16101
Cuarteles de Carabineros,SUBCOM. COIHUECO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.83949671411118,-36.62890708936811,Ñuble,16,Punilla,163,Coihueco,16302
Cuarteles de Carabineros,SUBCOM. COELEMU,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.70052710046319,-36.48622410724484,Ñuble,16,Itata,162,Coelemu,16203
Cuarteles de Carabineros,PREFECTURA DE CARABS. ÑUBLE,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.10515999981095,-36.60304000038258,Ñuble,16,Diguillín,161,Chillán,16101
Cuarteles de Carabineros,RETEN NINHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.39711282046295,-36.39438715912609,Ñuble,16,Itata,162,Ninhue,16204
Cuarteles de Carabineros,RETEN NIQUEN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.89713512353634,-36.290731055084905,Ñuble,16,Punilla,163,Ñiquén,16303
Cuarteles de Carabineros,RETEN VEGAS DE ITATA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.85107015843583,-36.40209330561427,Ñuble,16,Itata,162,Coelemu,16203
Cuarteles de Carabineros,RETEN PORTEZUELO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.42706363601727,-36.52799444356741,Ñuble,16,Itata,162,Portezuelo,16205
Cuarteles de Carabineros,RETEN TREHUACO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.6677238435136,-36.43060916643249,Ñuble,16,Itata,162,Treguaco,16207
Cuarteles de Carabineros,RETEN QUINCHAMALI,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.41313225467896,-36.65097540737967,Ñuble,16,Diguillín,161,Chillán,16101
Cuarteles de Carabineros,RETEN QUIRIQUINA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.10058100019387,-36.840805999974016,Ñuble,16,Diguillín,161,San Ignacio,16108
Cuarteles de Carabineros,RETEN TANILVORO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.82077970618899,-36.72662978705963,Ñuble,16,Punilla,163,Coihueco,16302
Cuarteles de Carabineros,RETEN RECINTO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.65815612230628,-36.845685166961175,Ñuble,16,Diguillín,161,Pinto,16106
Cuarteles de Carabineros,RETEN SANTA CLARA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.32865100657936,-36.8234650298803,Ñuble,16,Diguillín,161,Bulnes,16102
Cuarteles de Carabineros,RETEN RUCAPEQUEN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.2792941655907,-36.67226894058253,Ñuble,16,Diguillín,161,Chillán Viejo,16103
Cuarteles de Carabineros,RETEN ÑIPAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.53443965677944,-36.60601594579407,Ñuble,16,Itata,162,Ranquil,16206
Cuarteles de Carabineros,6TA. COM. CHILLAN VIEJO S.U.,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.13404799958113,-36.6218119998685,Ñuble,16,Diguillín,161,Chillán Viejo,16103
Cuarteles de Carabineros,RETEN SAN IGNACIO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.02933099945311,-36.797329000023794,Ñuble,16,Diguillín,161,San Ignacio,16108
Cuarteles de Carabineros,5TA. COM. QUIRIHUE,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.54007626748371,-36.2821722533894,Ñuble,16,Itata,162,Quirihue,16201
Cuarteles de Carabineros,RETEN NINQUIHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.01424599999562,-36.47752599966695,Ñuble,16,Punilla,163,San Carlos,16301
Cuarteles de Carabineros,RETEN SAN NICOLAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.21365021780068,-36.50294199125887,Ñuble,16,Punilla,163,San Nicolás,16305
Cuarteles de Carabineros,TENENCIA CHILLAN ORIENTE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.07587899947738,-36.60773099969051,Ñuble,16,Diguillín,161,Chillán,16101
Cuarteles de Carabineros,SUBCOM. I.A.T. ÑUBLE,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.08841024263502,-36.54144835939758,Ñuble,16,Punilla,163,San Nicolás,16305
Cuarteles de Carabineros,1RA. COM. SAN CARLOS,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.9629589999926,-36.423499999960754,Ñuble,16,Punilla,163,San Carlos,16301
Cuarteles de Carabineros,2DA. COM. CHILLAN,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.10523800022905,-36.60355999984749,Ñuble,16,Diguillín,161,Chillán,16101
Cuarteles de Carabineros,TENENCIA SAN GREGORIO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.81503766115378,-36.28211539675845,Ñuble,16,Punilla,163,Ñiquén,16303
Cuarteles de Carabineros,TENENCIA QUILLON,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.4691339997347,-36.738759999624094,Ñuble,16,Diguillín,161,Quillón,16107
Cuarteles de Carabineros,TENENCIA PINTO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.89268009347248,-36.70198459203431,Ñuble,16,Diguillín,161,Pinto,16106
Cuarteles de Carabineros,TENENCIA PEMUCO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.09168699989158,-36.9778420002301,Ñuble,16,Diguillín,161,Pemuco,16105
Cuarteles de Carabineros,TENENCIA EL CARMEN,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.02189999974159,-36.89694899994084,Ñuble,16,Diguillín,161,El Carmen,16104
Cuarteles de Carabineros,TENENCIA LAS TRANCAS (F),Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.47961099965511,-36.91110700013081,Ñuble,16,Diguillín,161,Pinto,16106
Cuarteles de Carabineros,3RA. COM. BULNES,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.29786800054788,-36.74112900006329,Ñuble,16,Diguillín,161,Bulnes,16102
Cuarteles de Carabineros,4TA. COM. YUNGAY,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.01125999965205,-37.113131000402895,Ñuble,16,Diguillín,161,Yungay,16109
Cuarteles de Carabineros,TENENCIA HUEPIL,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.944298987416,-37.24385363027238,Biobío,08,Biobío,083,Tucapel,08312
Cuarteles de Carabineros,RETEN SAN ROSENDO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.72299033951354,-37.26335493693546,Biobío,08,Biobío,083,San Rosendo,08310
Cuarteles de Carabineros,TENENCIA CONTULMO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.2286490001565,-38.00611499964225,Biobío,08,Arauco,082,Contulmo,08204
Cuarteles de Carabineros,TENENCIA CENTENARIO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.34529300032544,-37.45675299967146,Biobío,08,Biobío,083,Los Angeles,08301
Cuarteles de Carabineros,RETEN SANTA FE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.58349574761839,-37.46622061099485,Biobío,08,Biobío,083,Los Angeles,08301
Cuarteles de Carabineros,RETEN TALCAMAVIDA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.9063943161924,-37.16227465690489,Biobío,08,Concepción,081,Hualqui,08105
Cuarteles de Carabineros,TENENCIA CARRETERA LARAQUETE,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.18645499968893,-37.16741200000562,Biobío,08,Arauco,082,Arauco,08202
Cuarteles de Carabineros,ZONA DE CARABS. BIOBÍO,Base,ZONA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.0466069996009,-36.82669900024798,Biobío,08,Concepción,081,Concepción,08101
Cuarteles de Carabineros,TENENCIA TIRUA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.49308700037575,-38.34456700001729,Biobío,08,Arauco,082,Tirúa,08207
Cuarteles de Carabineros,RETEN TOMECO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.62491204022031,-36.98576500483169,Biobío,08,Biobío,083,Yumbel,08313
Cuarteles de Carabineros,TENENCIA CARRETERA BIO BIO,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.3086509633395,-37.545856462087926,Biobío,08,Biobío,083,Los Angeles,08301
Cuarteles de Carabineros,RETEN TRUPAN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.83368670117025,-37.27649716514676,Biobío,08,Biobío,083,Tucapel,08312
Cuarteles de Carabineros,TENENCIA SANTA JUANA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.93965659649406,-37.17605161989478,Biobío,08,Concepción,081,Santa Juana,08109
Cuarteles de Carabineros,TENENCIA BIO BIO (F),Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.63636300009843,-37.88241900039576,Biobío,08,Biobío,083,Alto Biobío,08314
Cuarteles de Carabineros,TENENCIA ANTUCO (F),Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.66014691169264,-37.32916188122117,Biobío,08,Biobío,083,Antuco,08302
Cuarteles de Carabineros,TENENCIA FLORIDA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.66093199952753,-36.82655100015739,Biobío,08,Concepción,081,Florida,08104
